current mass in position 19,x_c,x_f
19.729,47.722,46
19.73,47.722,46
19.731,47.722,46
19.732,47.722,46
19.733,47.722,46
19.734,47.722,46
19.735,47.722,46
19.736,47.722,46
19.737,47.722,46
19.738,47.722,46
19.739,47.722,46
19.74,47.722,46
19.741,47.722,46
19.742,47.722,46
19.743,47.722,46
19.744,47.722,46
19.745,47.721,46
19.746,47.721,46
19.747,47.721,46
19.748,47.721,46
19.749,47.721,46
19.75,47.721,46
19.751,47.721,46
19.752,47.721,46
19.753,47.721,46
19.754,47.721,46
19.755,47.721,46
19.756,47.721,46
19.757,47.721,46
19.758,47.721,46
19.759,47.721,46
19.76,47.721,46
19.761,47.721,46
19.762,47.721,46
19.763,47.721,46
19.764,47.72,46
19.765,47.72,46
19.766,47.72,46
19.767,47.72,46
19.768,47.72,46
19.769,47.72,46
19.77,47.72,46
19.771,47.72,46
19.772,47.72,46
19.773,47.72,46
19.774,47.72,46
19.775,47.72,46
19.776,47.72,46
19.777,47.72,46
19.778,47.72,46
19.779,47.72,46
19.78,47.72,46
19.781,47.72,46
19.782,47.72,46
19.783,47.719,46
19.784,47.719,46
19.785,47.719,46
19.786,47.719,46
19.787,47.719,46
19.788,47.719,46
19.789,47.719,46
19.79,47.719,46
19.791,47.719,46
19.792,47.719,46
19.793,47.719,46
19.794,47.719,46
19.795,47.719,46
19.796,47.719,46
19.797,47.719,46
19.798,47.719,46
19.799,47.719,46
19.8,47.719,46
19.801,47.719,46
19.802,47.718,46
19.803,47.718,46
19.804,47.718,46
19.805,47.718,46
19.806,47.718,46
19.807,47.718,46
19.808,47.718,46
19.809,47.718,46
19.81,47.718,46
19.811,47.718,46
19.812,47.718,46
19.813,47.718,46
19.814,47.718,46
19.815,47.718,46
19.816,47.718,46
19.817,47.718,46
19.818,47.718,46
19.819,47.718,46
19.82,47.718,46
19.821,47.717,46
19.822,47.717,46
19.823,47.717,46
19.824,47.717,46
19.825,47.717,46
19.826,47.717,46
19.827,47.717,46
19.828,47.717,46
19.829,47.717,46
19.83,47.717,46
19.831,47.717,46
19.832,47.717,46
19.833,47.717,46
19.834,47.717,46
19.835,47.717,46
19.836,47.717,46
19.837,47.717,46
19.838,47.717,46
19.839,47.716,46
19.84,47.716,46
19.841,47.716,46
19.842,47.716,46
19.843,47.716,46
19.844,47.716,46
19.845,47.716,46
19.846,47.716,46
19.847,47.716,46
19.848,47.716,46
19.849,47.716,46
19.85,47.716,46
19.851,47.716,46
19.852,47.716,46
19.853,47.716,46
19.854,47.716,46
19.855,47.716,46
19.856,47.716,46
19.857,47.716,46
19.858,47.715,46
19.859,47.715,46
19.86,47.715,46
19.861,47.715,46
19.862,47.715,46
19.863,47.715,46
19.864,47.715,46
19.865,47.715,46
19.866,47.715,46
19.867,47.715,46
19.868,47.715,46
19.869,47.715,46
19.87,47.715,46
19.871,47.715,46
19.872,47.715,46
19.873,47.715,46
19.874,47.715,46
19.875,47.715,46
19.876,47.715,46
19.877,47.714,46
19.878,47.714,46
19.879,47.714,46
19.88,47.714,46
19.881,47.714,46
19.882,47.714,46
19.883,47.714,46
19.884,47.714,46
19.885,47.714,46
19.886,47.714,46
19.887,47.714,46
19.888,47.714,46
19.889,47.714,46
19.89,47.714,46
19.891,47.714,46
19.892,47.714,46
19.893,47.714,46
19.894,47.714,46
19.895,47.714,46
19.896,47.713,46
19.897,47.713,46
19.898,47.713,46
19.899,47.713,46
19.9,47.713,46
19.901,47.713,46
19.902,47.713,46
19.903,47.713,46
19.904,47.713,46
19.905,47.713,46
19.906,47.713,46
19.907,47.713,46
19.908,47.713,46
19.909,47.713,46
19.91,47.713,46
19.911,47.713,46
19.912,47.713,46
19.913,47.713,46
19.914,47.713,46
19.915,47.712,46
19.916,47.712,46
19.917,47.712,46
19.918,47.712,46
19.919,47.712,46
19.92,47.712,46
19.921,47.712,46
19.922,47.712,46
19.923,47.712,46
19.924,47.712,46
19.925,47.712,46
19.926,47.712,46
19.927,47.712,46
19.928,47.712,46
19.929,47.712,46
19.93,47.712,46
19.931,47.712,46
19.932,47.712,46
19.933,47.712,46
19.934,47.711,46
19.935,47.711,46
19.936,47.711,46
19.937,47.711,46
19.938,47.711,46
19.939,47.711,46
19.94,47.711,46
19.941,47.711,46
19.942,47.711,46
19.943,47.711,46
19.944,47.711,46
19.945,47.711,46
19.946,47.711,46
19.947,47.711,46
19.948,47.711,46
19.949,47.711,46
19.95,47.711,46
19.951,47.711,46
19.952,47.71,46
19.953,47.71,46
19.954,47.71,46
19.955,47.71,46
19.956,47.71,46
19.957,47.71,46
19.958,47.71,46
19.959,47.71,46
19.96,47.71,46
19.961,47.71,46
19.962,47.71,46
19.963,47.71,46
19.964,47.71,46
19.965,47.71,46
19.966,47.71,46
19.967,47.71,46
19.968,47.71,46
19.969,47.71,46
19.97,47.71,46
19.971,47.709,46
19.972,47.709,46
19.973,47.709,46
19.974,47.709,46
19.975,47.709,46
19.976,47.709,46
19.977,47.709,46
19.978,47.709,46
19.979,47.709,46
19.98,47.709,46
19.981,47.709,46
19.982,47.709,46
19.983,47.709,46
19.984,47.709,46
19.985,47.709,46
19.986,47.709,46
19.987,47.709,46
19.988,47.709,46
19.989,47.709,46
19.99,47.708,46
19.991,47.708,46
19.992,47.708,46
19.993,47.708,46
19.994,47.708,46
19.995,47.708,46
19.996,47.708,46
19.997,47.708,46
19.998,47.708,46
19.999,47.708,46
20.0,47.708,46
20.001,47.708,46
20.002,47.708,46
20.003,47.708,46
20.004,47.708,46
20.005,47.708,46
20.006,47.708,46
20.007,47.708,46
20.008,47.708,46
20.009,47.707,46
20.01,47.707,46
20.011,47.707,46
20.012,47.707,46
20.013,47.707,46
20.014,47.707,46
20.015,47.707,46
20.016,47.707,46
20.017,47.707,46
20.018,47.707,46
20.019,47.707,46
20.02,47.707,46
20.021,47.707,46
20.022,47.707,46
20.023,47.707,46
20.024,47.707,46
20.025,47.707,46
20.026,47.707,46
20.027,47.707,46
20.028,47.706,46
20.029,47.706,46
20.03,47.706,46
20.031,47.706,46
20.032,47.706,46
20.033,47.706,46
20.034,47.706,46
20.035,47.706,46
20.036,47.706,46
20.037,47.706,46
20.038,47.706,46
20.039,47.706,46
20.04,47.706,46
20.041,47.706,46
20.042,47.706,46
20.043,47.706,46
20.044,47.706,46
20.045,47.706,46
20.046,47.706,46
20.047,47.705,46
20.048,47.705,46
20.049,47.705,46
20.05,47.705,46
20.051,47.705,46
20.052,47.705,46
20.053,47.705,46
20.054,47.705,46
20.055,47.705,46
20.056,47.705,46
20.057,47.705,46
20.058,47.705,46
20.059,47.705,46
20.06,47.705,46
20.061,47.705,46
20.062,47.705,46
20.063,47.705,46
20.064,47.705,46
20.065,47.704,46
20.066,47.704,46
20.067,47.704,46
20.068,47.704,46
20.069,47.704,46
20.07,47.704,46
20.071,47.704,46
20.072,47.704,46
20.073,47.704,46
20.074,47.704,46
20.075,47.704,46
20.076,47.704,46
20.077,47.704,46
20.078,47.704,46
20.079,47.704,46
20.08,47.704,46
20.081,47.704,46
20.082,47.704,46
20.083,47.704,46
20.084,47.703,46
20.085,47.703,46
20.086,47.703,46
20.087,47.703,46
20.088,47.703,46
20.089,47.703,46
20.09,47.703,46
20.091,47.703,46
20.092,47.703,46
20.093,47.703,46
20.094,47.703,46
20.095,47.703,46
20.096,47.703,46
20.097,47.703,46
20.098,47.703,46
20.099,47.703,46
20.1,47.703,46
20.101,47.703,46
20.102,47.703,46
20.103,47.702,46
20.104,47.702,46
20.105,47.702,46
20.106,47.702,46
20.107,47.702,46
20.108,47.702,46
20.109,47.702,46
20.11,47.702,46
20.111,47.702,46
20.112,47.702,46
20.113,47.702,46
20.114,47.702,46
20.115,47.702,46
20.116,47.702,46
20.117,47.702,46
20.118,47.702,46
20.119,47.702,46
20.12,47.702,46
20.121,47.702,46
20.122,47.701,46
20.123,47.701,46
20.124,47.701,46
20.125,47.701,46
20.126,47.701,46
20.127,47.701,46
20.128,47.701,46
20.129,47.701,46
20.13,47.701,46
20.131,47.701,46
20.132,47.701,46
20.133,47.701,46
20.134,47.701,46
20.135,47.701,46
20.136,47.701,46
20.137,47.701,46
20.138,47.701,46
20.139,47.701,46
20.14,47.701,46
20.141,47.7,46
20.142,47.7,46
20.143,47.7,46
20.144,47.7,46
20.145,47.7,46
20.146,47.7,46
20.147,47.7,46
20.148,47.7,46
20.149,47.7,46
20.15,47.7,46
20.151,47.7,46
20.152,47.7,46
20.153,47.7,46
20.154,47.7,46
20.155,47.7,46
20.156,47.7,46
20.157,47.7,46
20.158,47.7,46
20.159,47.7,46
20.16,47.699,46
20.161,47.699,46
20.162,47.699,46
20.163,47.699,46
20.164,47.699,46
20.165,47.699,46
20.166,47.699,46
20.167,47.699,46
20.168,47.699,46
20.169,47.699,46
20.17,47.699,46
20.171,47.699,46
20.172,47.699,46
20.173,47.699,46
20.174,47.699,46
20.175,47.699,46
20.176,47.699,46
20.177,47.699,46
20.178,47.699,46
20.179,47.698,46
20.18,47.698,46
20.181,47.698,46
20.182,47.698,46
20.183,47.698,46
20.184,47.698,46
20.185,47.698,46
20.186,47.698,46
20.187,47.698,46
20.188,47.698,46
20.189,47.698,46
20.19,47.698,46
20.191,47.698,46
20.192,47.698,46
20.193,47.698,46
20.194,47.698,46
20.195,47.698,46
20.196,47.698,46
20.197,47.697,46
20.198,47.697,46
20.199,47.697,46
20.2,47.697,46
20.201,47.697,46
20.202,47.697,46
20.203,47.697,46
20.204,47.697,46
20.205,47.697,46
20.206,47.697,46
20.207,47.697,46
20.208,47.697,46
20.209,47.697,46
20.21,47.697,46
20.211,47.697,46
20.212,47.697,46
20.213,47.697,46
20.214,47.697,46
20.215,47.697,46
20.216,47.696,46
20.217,47.696,46
20.218,47.696,46
20.219,47.696,46
20.22,47.696,46
20.221,47.696,46
20.222,47.696,46
20.223,47.696,46
20.224,47.696,46
20.225,47.696,46
20.226,47.696,46
20.227,47.696,46
20.228,47.696,46
20.229,47.696,46
20.23,47.696,46
20.231,47.696,46
20.232,47.696,46
20.233,47.696,46
20.234,47.696,46
20.235,47.695,46
20.236,47.695,46
20.237,47.695,46
20.238,47.695,46
20.239,47.695,46
20.24,47.695,46
20.241,47.695,46
20.242,47.695,46
20.243,47.695,46
20.244,47.695,46
20.245,47.695,46
20.246,47.695,46
20.247,47.695,46
20.248,47.695,46
20.249,47.695,46
20.25,47.695,46
20.251,47.695,46
20.252,47.695,46
20.253,47.695,46
20.254,47.694,46
20.255,47.694,46
20.256,47.694,46
20.257,47.694,46
20.258,47.694,46
20.259,47.694,46
20.26,47.694,46
20.261,47.694,46
20.262,47.694,46
20.263,47.694,46
20.264,47.694,46
20.265,47.694,46
20.266,47.694,46
20.267,47.694,46
20.268,47.694,46
20.269,47.694,46
20.27,47.694,46
20.271,47.694,46
20.272,47.694,46
20.273,47.693,46
20.274,47.693,46
20.275,47.693,46
20.276,47.693,46
20.277,47.693,46
20.278,47.693,46
20.279,47.693,46
20.28,47.693,46
20.281,47.693,46
20.282,47.693,46
20.283,47.693,46
20.284,47.693,46
20.285,47.693,46
20.286,47.693,46
20.287,47.693,46
20.288,47.693,46
20.289,47.693,46
20.29,47.693,46
20.291,47.693,46
20.292,47.692,46
20.293,47.692,46
20.294,47.692,46
20.295,47.692,46
20.296,47.692,46
20.297,47.692,46
20.298,47.692,46
20.299,47.692,46
20.3,47.692,46
20.301,47.692,46
20.302,47.692,46
20.303,47.692,46
20.304,47.692,46
20.305,47.692,46
20.306,47.692,46
20.307,47.692,46
20.308,47.692,46
20.309,47.692,46
20.31,47.692,46
20.311,47.691,46
20.312,47.691,46
20.313,47.691,46
20.314,47.691,46
20.315,47.691,46
20.316,47.691,46
20.317,47.691,46
20.318,47.691,46
20.319,47.691,46
20.32,47.691,46
20.321,47.691,46
20.322,47.691,46
20.323,47.691,46
20.324,47.691,46
20.325,47.691,46
20.326,47.691,46
20.327,47.691,46
20.328,47.691,46
20.329,47.691,46
20.33,47.69,46
20.331,47.69,46
20.332,47.69,46
20.333,47.69,46
20.334,47.69,46
20.335,47.69,46
20.336,47.69,46
20.337,47.69,46
20.338,47.69,46
20.339,47.69,46
20.34,47.69,46
20.341,47.69,46
20.342,47.69,46
20.343,47.69,46
20.344,47.69,46
20.345,47.69,46
20.346,47.69,46
20.347,47.69,46
20.348,47.689,46
20.349,47.689,46
20.35,47.689,46
20.351,47.689,46
20.352,47.689,46
20.353,47.689,46
20.354,47.689,46
20.355,47.689,46
20.356,47.689,46
20.357,47.689,46
20.358,47.689,46
20.359,47.689,46
20.36,47.689,46
20.361,47.689,46
20.362,47.689,46
20.363,47.689,46
20.364,47.689,46
20.365,47.689,46
20.366,47.689,46
20.367,47.688,46
20.368,47.688,46
20.369,47.688,46
20.37,47.688,46
20.371,47.688,46
20.372,47.688,46
20.373,47.688,46
20.374,47.688,46
20.375,47.688,46
20.376,47.688,46
20.377,47.688,46
20.378,47.688,46
20.379,47.688,46
20.38,47.688,46
20.381,47.688,46
20.382,47.688,46
20.383,47.688,46
20.384,47.688,46
20.385,47.688,46
20.386,47.687,46
20.387,47.687,46
20.388,47.687,46
20.389,47.687,46
20.39,47.687,46
20.391,47.687,46
20.392,47.687,46
20.393,47.687,46
20.394,47.687,46
20.395,47.687,46
20.396,47.687,46
20.397,47.687,46
20.398,47.687,46
20.399,47.687,46
20.4,47.687,46
20.401,47.687,46
20.402,47.687,46
20.403,47.687,46
20.404,47.687,46
20.405,47.686,46
20.406,47.686,46
20.407,47.686,46
20.408,47.686,46
20.409,47.686,46
20.41,47.686,46
20.411,47.686,46
20.412,47.686,46
20.413,47.686,46
20.414,47.686,46
20.415,47.686,46
20.416,47.686,46
20.417,47.686,46
20.418,47.686,46
20.419,47.686,46
20.42,47.686,46
20.421,47.686,46
20.422,47.686,46
20.423,47.686,46
20.424,47.685,46
20.425,47.685,46
20.426,47.685,46
20.427,47.685,46
20.428,47.685,46
20.429,47.685,46
20.43,47.685,46
20.431,47.685,46
20.432,47.685,46
20.433,47.685,46
20.434,47.685,46
20.435,47.685,46
20.436,47.685,46
20.437,47.685,46
20.438,47.685,46
20.439,47.685,46
20.44,47.685,46
20.441,47.685,46
20.442,47.685,46
20.443,47.684,46
20.444,47.684,46
20.445,47.684,46
20.446,47.684,46
20.447,47.684,46
20.448,47.684,46
20.449,47.684,46
20.45,47.684,46
20.451,47.684,46
20.452,47.684,46
20.453,47.684,46
20.454,47.684,46
20.455,47.684,46
20.456,47.684,46
20.457,47.684,46
20.458,47.684,46
20.459,47.684,46
20.46,47.684,46
20.461,47.684,46
20.462,47.683,46
20.463,47.683,46
20.464,47.683,46
20.465,47.683,46
20.466,47.683,46
20.467,47.683,46
20.468,47.683,46
20.469,47.683,46
20.47,47.683,46
20.471,47.683,46
20.472,47.683,46
20.473,47.683,46
20.474,47.683,46
20.475,47.683,46
20.476,47.683,46
20.477,47.683,46
20.478,47.683,46
20.479,47.683,46
20.48,47.682,46
20.481,47.682,46
20.482,47.682,46
20.483,47.682,46
20.484,47.682,46
20.485,47.682,46
20.486,47.682,46
20.487,47.682,46
20.488,47.682,46
20.489,47.682,46
20.49,47.682,46
20.491,47.682,46
20.492,47.682,46
20.493,47.682,46
20.494,47.682,46
20.495,47.682,46
20.496,47.682,46
20.497,47.682,46
20.498,47.682,46
20.499,47.681,46
20.5,47.681,46
20.501,47.681,46
20.502,47.681,46
20.503,47.681,46
20.504,47.681,46
20.505,47.681,46
20.506,47.681,46
20.507,47.681,46
20.508,47.681,46
20.509,47.681,46
20.51,47.681,46
20.511,47.681,46
20.512,47.681,46
20.513,47.681,46
20.514,47.681,46
20.515,47.681,46
20.516,47.681,46
20.517,47.681,46
20.518,47.68,46
20.519,47.68,46
20.52,47.68,46
20.521,47.68,46
20.522,47.68,46
20.523,47.68,46
20.524,47.68,46
20.525,47.68,46
20.526,47.68,46
20.527,47.68,46
20.528,47.68,46
20.529,47.68,46
20.53,47.68,46
20.531,47.68,46
20.532,47.68,46
20.533,47.68,46
20.534,47.68,46
20.535,47.68,46
20.536,47.68,46
20.537,47.679,46
20.538,47.679,46
20.539,47.679,46
20.54,47.679,46
20.541,47.679,46
20.542,47.679,46
20.543,47.679,46
20.544,47.679,46
20.545,47.679,46
20.546,47.679,46
20.547,47.679,46
20.548,47.679,46
20.549,47.679,46
20.55,47.679,46
20.551,47.679,46
20.552,47.679,46
20.553,47.679,46
20.554,47.679,46
20.555,47.679,46
20.556,47.678,46
20.557,47.678,46
20.558,47.678,46
20.559,47.678,46
20.56,47.678,46
20.561,47.678,46
20.562,47.678,46
20.563,47.678,46
20.564,47.678,46
20.565,47.678,46
20.566,47.678,46
20.567,47.678,46
20.568,47.678,46
20.569,47.678,46
20.57,47.678,46
20.571,47.678,46
20.572,47.678,46
20.573,47.678,46
20.574,47.678,46
20.575,47.677,46
20.576,47.677,46
20.577,47.677,46
20.578,47.677,46
20.579,47.677,46
20.58,47.677,46
20.581,47.677,46
20.582,47.677,46
20.583,47.677,46
20.584,47.677,46
20.585,47.677,46
20.586,47.677,46
20.587,47.677,46
20.588,47.677,46
20.589,47.677,46
20.59,47.677,46
20.591,47.677,46
20.592,47.677,46
20.593,47.677,46
20.594,47.676,46
20.595,47.676,46
20.596,47.676,46
20.597,47.676,46
20.598,47.676,46
20.599,47.676,46
20.6,47.676,46
20.601,47.676,46
20.602,47.676,46
20.603,47.676,46
20.604,47.676,46
20.605,47.676,46
20.606,47.676,46
20.607,47.676,46
20.608,47.676,46
20.609,47.676,46
20.61,47.676,46
20.611,47.676,46
20.612,47.676,46
20.613,47.675,46
20.614,47.675,46
20.615,47.675,46
20.616,47.675,46
20.617,47.675,46
20.618,47.675,46
20.619,47.675,46
20.62,47.675,46
20.621,47.675,46
20.622,47.675,46
20.623,47.675,46
20.624,47.675,46
20.625,47.675,46
20.626,47.675,46
20.627,47.675,46
20.628,47.675,46
20.629,47.675,46
20.63,47.675,46
20.631,47.675,46
20.632,47.674,46
20.633,47.674,46
20.634,47.674,46
20.635,47.674,46
20.636,47.674,46
20.637,47.674,46
20.638,47.674,46
20.639,47.674,46
20.64,47.674,46
20.641,47.674,46
20.642,47.674,46
20.643,47.674,46
20.644,47.674,46
20.645,47.674,46
20.646,47.674,46
20.647,47.674,46
20.648,47.674,46
20.649,47.674,46
20.65,47.673,46
20.651,47.673,46
20.652,47.673,46
20.653,47.673,46
20.654,47.673,46
20.655,47.673,46
20.656,47.673,46
20.657,47.673,46
20.658,47.673,46
20.659,47.673,46
20.66,47.673,46
20.661,47.673,46
20.662,47.673,46
20.663,47.673,46
20.664,47.673,46
20.665,47.673,46
20.666,47.673,46
20.667,47.673,46
20.668,47.673,46
20.669,47.672,46
20.67,47.672,46
20.671,47.672,46
20.672,47.672,46
20.673,47.672,46
20.674,47.672,46
20.675,47.672,46
20.676,47.672,46
20.677,47.672,46
20.678,47.672,46
20.679,47.672,46
20.68,47.672,46
20.681,47.672,46
20.682,47.672,46
20.683,47.672,46
20.684,47.672,46
20.685,47.672,46
20.686,47.672,46
20.687,47.672,46
20.688,47.671,46
20.689,47.671,46
20.69,47.671,46
20.691,47.671,46
20.692,47.671,46
20.693,47.671,46
20.694,47.671,46
20.695,47.671,46
20.696,47.671,46
20.697,47.671,46
20.698,47.671,46
20.699,47.671,46
20.7,47.671,46
20.701,47.671,46
20.702,47.671,46
20.703,47.671,46
20.704,47.671,46
20.705,47.671,46
20.706,47.671,46
20.707,47.67,46
20.708,47.67,46
20.709,47.67,46
20.71,47.67,46
20.711,47.67,46
20.712,47.67,46
20.713,47.67,46
20.714,47.67,46
20.715,47.67,46
20.716,47.67,46
20.717,47.67,46
20.718,47.67,46
20.719,47.67,46
20.72,47.67,46
20.721,47.67,46
20.722,47.67,46
20.723,47.67,46
20.724,47.67,46
20.725,47.67,46
20.726,47.669,46
20.727,47.669,46
20.728,47.669,46
20.729,47.669,46
20.73,47.669,46
20.731,47.669,46
20.732,47.669,46
20.733,47.669,46
20.734,47.669,46
20.735,47.669,46
20.736,47.669,46
20.737,47.669,46
20.738,47.669,46
20.739,47.669,46
20.74,47.669,46
20.741,47.669,46
20.742,47.669,46
20.743,47.669,46
20.744,47.669,46
20.745,47.668,46
20.746,47.668,46
20.747,47.668,46
20.748,47.668,46
20.749,47.668,46
20.75,47.668,46
20.751,47.668,46
20.752,47.668,46
20.753,47.668,46
20.754,47.668,46
20.755,47.668,46
20.756,47.668,46
20.757,47.668,46
20.758,47.668,46
20.759,47.668,46
20.76,47.668,46
20.761,47.668,46
20.762,47.668,46
20.763,47.668,46
20.764,47.667,46
20.765,47.667,46
20.766,47.667,46
20.767,47.667,46
20.768,47.667,46
20.769,47.667,46
20.77,47.667,46
20.771,47.667,46
20.772,47.667,46
20.773,47.667,46
20.774,47.667,46
20.775,47.667,46
20.776,47.667,46
20.777,47.667,46
20.778,47.667,46
20.779,47.667,46
20.78,47.667,46
20.781,47.667,46
20.782,47.667,46
20.783,47.666,46
20.784,47.666,46
20.785,47.666,46
20.786,47.666,46
20.787,47.666,46
20.788,47.666,46
20.789,47.666,46
20.79,47.666,46
20.791,47.666,46
20.792,47.666,46
20.793,47.666,46
20.794,47.666,46
20.795,47.666,46
20.796,47.666,46
20.797,47.666,46
20.798,47.666,46
20.799,47.666,46
20.8,47.666,46
20.801,47.666,46
20.802,47.665,46
20.803,47.665,46
20.804,47.665,46
20.805,47.665,46
20.806,47.665,46
20.807,47.665,46
20.808,47.665,46
20.809,47.665,46
20.81,47.665,46
20.811,47.665,46
20.812,47.665,46
20.813,47.665,46
20.814,47.665,46
20.815,47.665,46
20.816,47.665,46
20.817,47.665,46
20.818,47.665,46
20.819,47.665,46
20.82,47.665,46
20.821,47.664,46
20.822,47.664,46
20.823,47.664,46
20.824,47.664,46
20.825,47.664,46
20.826,47.664,46
20.827,47.664,46
20.828,47.664,46
20.829,47.664,46
20.83,47.664,46
20.831,47.664,46
20.832,47.664,46
20.833,47.664,46
20.834,47.664,46
20.835,47.664,46
20.836,47.664,46
20.837,47.664,46
20.838,47.664,46
20.839,47.663,46
20.84,47.663,46
20.841,47.663,46
20.842,47.663,46
20.843,47.663,46
20.844,47.663,46
20.845,47.663,46
20.846,47.663,46
20.847,47.663,46
20.848,47.663,46
20.849,47.663,46
20.85,47.663,46
20.851,47.663,46
20.852,47.663,46
20.853,47.663,46
20.854,47.663,46
20.855,47.663,46
20.856,47.663,46
20.857,47.663,46
20.858,47.662,46
20.859,47.662,46
20.86,47.662,46
20.861,47.662,46
